
id,socialId,name,registerId,represent,type,builtTime,regAmount,checkTime,regLocate,state,locate,busScope
7299	,91559376N296F3YMTX	,潍坊市菲跃交通运输无限责任公司	,134044047679445	,姚勇	,无限责任公司	,20000517	,1423.53	,20150521	,潍坊市市场监督管理局	,存续	,潍坊市	,轿车，越野汽车，吉普车，卡车，载客汽车，旅行面包车，公共汽车，微型客车，其它载客汽车，专用汽车，工程汽车，工具汽车，消防车，警车，救护车，通讯和广播用车，皮卡，洒水车，道路清扫车，垃圾车，其他专用汽车	
7300	,91780860JP13Y77URU	,衡水市华优包装股份两合公司	,561129050779643	,良拓筠	,股份两合公司	,20190113	,316.62	,20200114	,衡水市市场监督管理局	,存续	,衡水市	,纸浆，文化用纸，包装用纸，家用纸品，壁纸，废纸，其它用途用纸，标签，标牌，胶带，索具，托盘，包装材料，纸制包装用品	
7301	,9118809270A0G8PGN0	,金华市圣祥利包装无限责任公司	,491153413731700	,万荣	,无限责任公司	,19990228	,738.14	,20180709	,金华市市场监督管理局	,存续	,金华市	,纸浆，文化用纸，包装用纸，家用纸品，壁纸，废纸，其它用途用纸，标签，标牌，胶带，索具，托盘，包装材料，纸制包装用品	
7302	,91307041WT63UYJ430	,铜陵市特贸建筑建材无限责任公司	,318049545967433	,吉信政	,无限责任公司	,20130330	,330.59	,20190417	,铜陵市市场监督管理局	,存续	,铜陵市	,市政道路建设，市政公用设施建设，自来水输水工程，集中供暖、供热、供气工程，文教、卫生、体育、音乐等公益设施建设，纪念性建筑设施建设，各类建筑工程，木材板材，石材石料，水泥及制品，石灰，石膏，混凝土	
7303	,91125906FQDGE0HMG9	,青岛市亿顿办公股份有限公司	,383295669454039	,浦君	,股份有限公司	,19970608	,638.65	,20190727	,青岛市市场监督管理局	,存续	,青岛市	,办公木制品，其他材料办公家具，医用家具，剧场桌椅，影院桌椅，实验室家具，校园桌椅，保险柜，档案柜，密集架，其他办公家具	
7304	,9128199733UJUURYP8	,沈阳市财纽电子电工有限责任公司	,912334990560209	,梁马顺	,有限责任公司	,20010118	,138.41	,20150626	,沈阳市市场监督管理局	,存续	,沈阳市	,磁性材料，半导体材料，绝缘材料，电工陶瓷材料，电子元器件、组件，电池，照明与灯具，插头，插座，充电器，电动机	
7305	,918398177B1F9093MY	,双鸭山市万来安全防护有限责任公司	,740700517341510	,简士	,有限责任公司	,20150106	,746.57	,20150313	,双鸭山市市场监督管理局	,存续	,双鸭山市	,锁具，保险柜，门铃，可视门铃，防盗设施，报警装置，监视，监控设备，避雷产品，防弹器材，防暴器材，防身用具，军需用品，救生器材	
7306	,91660925T3JGCUJLK0	,雅安市逸迅电子电工股份有限公司	,752179311078622	,施电洁	,股份有限公司	,19971107	,1957.77	,20190625	,雅安市市场监督管理局	,存续	,雅安市	,磁性材料，半导体材料，绝缘材料，电工陶瓷材料，电子元器件、组件，电池，照明与灯具，插头，插座，充电器，电动机	
7307	,91630832MAB03YT65G	,南宁市东文旅游休闲有限责任公司	,642785684782464	,巫韵	,有限责任公司	,19970114	,1350.81	,20120830	,南宁市市场监督管理局	,存续	,南宁市	,旅游休闲旅游用品，宾馆酒店用品，宠物及用品，纪念品，扑克，棋类，乐器，钓鱼，健身，游艺设施，旅行服务	
7308	,91871344QQEFTHLM45	,太原市成妙办公有限责任公司	,995754280264737	,支华	,有限责任公司	,20090130	,473.47	,20201221	,太原市市场监督管理局	,存续	,太原市	,办公木制品，其他材料办公家具，医用家具，剧场桌椅，影院桌椅，实验室家具，校园桌椅，保险柜，档案柜，密集架，其他办公家具	
7309	,914038275DE7N4291U	,杭州市越典办公有限责任公司	,756381380127349	,熊民	,有限责任公司	,20120126	,1700.97	,20180628	,杭州市市场监督管理局	,存续	,杭州市	,办公木制品，其他材料办公家具，医用家具，剧场桌椅，影院桌椅，实验室家具，校园桌椅，保险柜，档案柜，密集架，其他办公家具	
7310	,91594012GNXTXAGYBN	,咸阳市卓缘安全防护无限责任公司	,274682168322570	,蔡加乐	,无限责任公司	,20161227	,1146.42	,20130912	,咸阳市市场监督管理局	,存续	,咸阳市	,锁具，保险柜，门铃，可视门铃，防盗设施，报警装置，监视，监控设备，避雷产品，防弹器材，防暴器材，防身用具，军需用品，救生器材	
7311	,91562691UDB8BMP0JK	,滁州市典子农林牧渔股份有限公司	,454150569713316	,卓艳	,股份有限公司	,20000117	,3143.73	,20230124	,滁州市市场监督管理局	,存续	,滁州市	,粮食、豆类，蔬菜及制品，水果及制品，坚果，杂果，干果，咖啡，可可及制品，棉类，麻类，含油子仁，果仁，籽，食用菌，烟草，花木，竹木，藤苇，干草，木炭，植物提取物，动物提取物，动植物油，动植物种苗，家禽，	
7312	,91031924QBKKWFC4KH	,连云港市锦达专业服务股份两合公司	,395304659102120	,缑眉	,股份两合公司	,19940206	,1463.44	,20191021	,连云港市市场监督管理局	,存续	,连云港市	,不干胶制品，广告材料，印刷出版物，音像制品及电子读物，广播，电视节目，排版，制版设备，印刷设备，二手印刷设备，印刷出版服，媒体和传播，培训，物业管理	
7313	,91771389PFR6B26R0P	,大连市霆复轻工食品有限责任公司	,574040321515015	,南都悦	,有限责任公司	,19971101	,367.26	,20201119	,大连市市场监督管理局	,存续	,大连市	,饮料，酒类，茶叶及制品，咖啡，可可及制品，水产及制品，禽畜肉及制品，罐头食品，速冻食品，方便食品，休闲食品，豆制品，蛋制品	
7314	,91643367NYUQ51M9KR	,遂宁市鼎诚机械机电两合公司	,340565840701008	,佘勇	,两合公司	,20031025	,747.33	,20150413	,遂宁市市场监督管理局	,存续	,遂宁市	,仪器，仪表，行业专用机械及设备，磨具，磨料，通用零部件，焊接、切割设备与材料，五金工具，气动工具，电动工具，减速机，变速机，泵及真空设备	
7315	,91797557TH4A6PTW81	,西安市霸伟轻工食品有限责任公司	,630013324608075	,邱裕	,有限责任公司	,20040202	,1913.09	,20230422	,西安市市场监督管理局	,存续	,西安市	,饮料，酒类，茶叶及制品，咖啡，可可及制品，水产及制品，禽畜肉及制品，罐头食品，速冻食品，方便食品，休闲食品，豆制品，蛋制品	
7316	,91926858CC08N7725L	,抚顺市运双物资两合公司	,572644357358390	,费祥	,两合公司	,20050226	,1229.9	,20141205	,抚顺市市场监督管理局	,存续	,抚顺市	,救灾物资，防汛物资，抗旱物资，农用专用物资，储备物资，燃料，锅炉，供热设备，殡仪火化设备，其他物资；劳保用品	
7317	,91623678M2T18UNGAA	,衡阳市鼎诺蜀包装两合公司	,352065864238549	,麻电梁	,两合公司	,20080826	,1057.34	,20161106	,衡阳市市场监督管理局	,存续	,衡阳市	,纸浆，文化用纸，包装用纸，家用纸品，壁纸，废纸，其它用途用纸，标签，标牌，胶带，索具，托盘，包装材料，纸制包装用品	
7318	,91147561H7C7MQRMLT	,阳泉市诚飞服装纺织股份两合公司	,674684619471554	,夏侯无宜	,股份两合公司	,19960213	,1550.55	,20230329	,阳泉市市场监督管理局	,存续	,阳泉市	,服饰，服装辅料，帽子，领带，围巾，头巾，手套，袜子，鞋及鞋材，针织服装，梭织服装，品牌服装，男装，女装，婴儿服装，儿童服装	
7319	,910121834EJUETH7R5	,山南市圣立办公文教股份两合公司	,262098487185063	,奚仁钧	,股份两合公司	,20170304	,692.47	,20200628	,山南市市场监督管理局	,存续	,山南市	,图书资料，光学及照相器材，耗材，文具，计算器，办公纸张，办公簿，办公本，办公册，信封，档案夹，软盘，硒鼓，墨盒，墨粉	
7320	,91516622ECQPTN733H	,百色市霆广石油化工股份有限公司	,519635998047035	,向杰	,股份有限公司	,20030513	,585.72	,20140409	,百色市市场监督管理局	,存续	,百色市	,无机化工原料，有机化工原料，树脂，其他聚合物，化学纤维，食品添加剂，饲料添加剂，化学试剂，催化剂及化学助剂，日用化学品，香料，香精，染料，颜料，涂料，胶粘剂，火工产品，油墨，塑料及制品，橡胶及制品，	
7321	,91933959WK4GYCEBK8	,酒泉市昊天玩具礼品股份有限公司	,820423694867634	,查瑞	,股份有限公司	,20090125	,2108.37	,20200619	,酒泉市市场监督管理局	,存续	,酒泉市	,木制玩具，塑料玩具，填充，绒毛玩具，电子玩具，电动玩具，玩具珠，球，娃娃，玩具车，玩具枪，模型玩具，益智玩具	
7322	,915595131NFU4BRE0J	,黄冈市事宇物资无限责任公司	,401143881124456	,亢加楠	,无限责任公司	,19960828	,1259.63	,20130612	,黄冈市市场监督管理局	,存续	,黄冈市	,救灾物资，防汛物资，抗旱物资，农用专用物资，储备物资，燃料，锅炉，供热设备，殡仪火化设备，其他物资；劳保用品	
7323	,91460358041A4NGAA2	,呼伦贝尔市仕欧安全防护股份有限公司	,859951989773227	,粱马康	,股份有限公司	,19921208	,157.3	,20210608	,呼伦贝尔市市场监督管理局	,存续	,呼伦贝尔市	,锁具，保险柜，门铃，可视门铃，防盗设施，报警装置，监视，监控设备，避雷产品，防弹器材，防暴器材，防身用具，军需用品，救生器材	
7324	,91344087K9PL8WM1JE	,咸宁市豪先建筑建材股份有限公司	,137793574646851	,殷忠波	,股份有限公司	,19900403	,1465.23	,20130702	,咸宁市市场监督管理局	,存续	,咸宁市	,市政道路建设，市政公用设施建设，自来水输水工程，集中供暖、供热、供气工程，文教、卫生、体育、音乐等公益设施建设，纪念性建筑设施建设，各类建筑工程，木材板材，石材石料，水泥及制品，石灰，石膏，混凝土	
7325	,918402906DH7AK8BEB	,安阳市京汇旅游休闲股份有限公司	,235760762908603	,袁电惠	,股份有限公司	,20090107	,522.19	,20170621	,安阳市市场监督管理局	,存续	,安阳市	,旅游休闲旅游用品，宾馆酒店用品，宠物及用品，纪念品，扑克，棋类，乐器，钓鱼，健身，游艺设施，旅行服务	
7326	,91457462U18TLQBDMC	,武汉市华辉安全防护两合公司	,217222595941249	,阳淳玉中	,两合公司	,20140717	,587.33	,20170213	,武汉市市场监督管理局	,存续	,武汉市	,锁具，保险柜，门铃，可视门铃，防盗设施，报警装置，监视，监控设备，避雷产品，防弹器材，防暴器材，防身用具，军需用品，救生器材	
7327	,91667912JXBLHLKJHC	,宿迁市世光安全防护无限责任公司	,124466278931401	,梁奇	,无限责任公司	,19900723	,1391.19	,20130909	,宿迁市市场监督管理局	,存续	,宿迁市	,锁具，保险柜，门铃，可视门铃，防盗设施，报警装置，监视，监控设备，避雷产品，防弹器材，防暴器材，防身用具，军需用品，救生器材	
7328	,91934072MFNLF55J1G	,衡阳市汇帝体育两合公司	,122396691105443	,闵信伊	,两合公司	,19961212	,878.94	,20220519	,衡阳市市场监督管理局	,存续	,衡阳市	,体育器材，体育场馆专用材料，体育场馆建设工程，康复器械，比赛服装，体育设施，其他体育用品	
7329	,9151787356B3283U90	,南充市吉月包装两合公司	,331190910250685	,乐金胜	,两合公司	,19970722	,989.17	,20160419	,南充市市场监督管理局	,存续	,南充市	,纸浆，文化用纸，包装用纸，家用纸品，壁纸，废纸，其它用途用纸，标签，标牌，胶带，索具，托盘，包装材料，纸制包装用品	
7330	,916747584FK2RMAQJE	,揭阳市万来机械机电有限责任公司	,550134087363204	,岑思	,有限责任公司	,20131226	,2028.62	,20200115	,揭阳市市场监督管理局	,存续	,揭阳市	,仪器，仪表，行业专用机械及设备，磨具，磨料，通用零部件，焊接、切割设备与材料，五金工具，气动工具，电动工具，减速机，变速机，泵及真空设备	
7331	,917213372PUUGRXDWK	,邵阳市复东机械机电两合公司	,801089285232913	,梁歌腾	,两合公司	,20020818	,2462.17	,20170906	,邵阳市市场监督管理局	,存续	,邵阳市	,仪器，仪表，行业专用机械及设备，磨具，磨料，通用零部件，焊接、切割设备与材料，五金工具，气动工具，电动工具，减速机，变速机，泵及真空设备	
7332	,91966080TR745LUERH	,巴彦淖尔市权靖安全防护股份有限公司	,628315830819475	,南易河	,股份有限公司	,20000101	,936.86	,20120608	,巴彦淖尔市市场监督管理局	,存续	,巴彦淖尔市	,锁具，保险柜，门铃，可视门铃，防盗设施，报警装置，监视，监控设备，避雷产品，防弹器材，防暴器材，防身用具，军需用品，救生器材	
7333	,91816325TDUQ7P5ELD	,清远市名信建筑建材无限责任公司	,442289697652129	,谢力	,无限责任公司	,20000116	,776.66	,20150409	,清远市市场监督管理局	,存续	,清远市	,市政道路建设，市政公用设施建设，自来水输水工程，集中供暖、供热、供气工程，文教、卫生、体育、音乐等公益设施建设，纪念性建筑设施建设，各类建筑工程，木材板材，石材石料，水泥及制品，石灰，石膏，混凝土	
7334	,91011024UN7ACLELYB	,海口市嘉胜机械机电股份两合公司	,747555338822338	,宓礼策	,股份两合公司	,20061114	,2239.35	,20140313	,海口市市场监督管理局	,存续	,海口市	,仪器，仪表，行业专用机械及设备，磨具，磨料，通用零部件，焊接、切割设备与材料，五金工具，气动工具，电动工具，减速机，变速机，泵及真空设备	
7335	,913010971XM2CWMK0J	,呼和浩特市具凌安全防护股份有限公司	,157722746241267	,孙仲凯固	,股份有限公司	,19970601	,447.64	,20230422	,呼和浩特市市场监督管理局	,存续	,呼和浩特市	,锁具，保险柜，门铃，可视门铃，防盗设施，报警装置，监视，监控设备，避雷产品，防弹器材，防暴器材，防身用具，军需用品，救生器材	
7336	,91734736LGC7B95EG0	,三门峡市湖贸包装无限责任公司	,468539008192737	,蔡钰坚	,无限责任公司	,19940825	,1401.17	,20160130	,三门峡市市场监督管理局	,存续	,三门峡市	,纸浆，文化用纸，包装用纸，家用纸品，壁纸，废纸，其它用途用纸，标签，标牌，胶带，索具，托盘，包装材料，纸制包装用品	
7337	,91182480TCB5BLDHGJ	,三明市越皇冶金矿产两合公司	,842686638373269	,竺礼枝	,两合公司	,20111127	,1071.19	,20131110	,三明市市场监督管理局	,存续	,三明市	,金属矿产，有色金属，有色金属制品，有色金属合金，有色金属合金制品，稀土及稀土制品，黑色金属及制品，铁合金及制品，钢铁及制品，铸锻件，金属丝网，粉末冶金，磁性材料，废金属，非金属矿产	
7338	,915838766F5W1L57R3	,太原市语环办公文教股份两合公司	,312667844072238	,孟怡	,股份两合公司	,20070301	,131.55	,20160327	,太原市市场监督管理局	,存续	,太原市	,图书资料，光学及照相器材，耗材，文具，计算器，办公纸张，办公簿，办公本，办公册，信封，档案夹，软盘，硒鼓，墨盒，墨粉	
7339	,91089832YRULND03XF	,锦州市世光轻工食品股份有限公司	,446519932073784	,訾智绍	,股份有限公司	,20100315	,958.72	,20131007	,锦州市市场监督管理局	,存续	,锦州市	,饮料，酒类，茶叶及制品，咖啡，可可及制品，水产及制品，禽畜肉及制品，罐头食品，速冻食品，方便食品，休闲食品，豆制品，蛋制品	
7340	,91136810G87U9HDH11	,嘉峪关市德瀚专业服务股份有限公司	,792738696081572	,昌永	,股份有限公司	,20090701	,1359.47	,20180301	,嘉峪关市市场监督管理局	,存续	,嘉峪关市	,不干胶制品，广告材料，印刷出版物，音像制品及电子读物，广播，电视节目，排版，制版设备，印刷设备，二手印刷设备，印刷出版服，媒体和传播，培训，物业管理	
7341	,91225580Q4TH4W4WM4	,张家口市鸿吉雅包装股份两合公司	,628652649451006	,巫电贵	,股份两合公司	,20050704	,870.74	,20230105	,张家口市市场监督管理局	,存续	,张家口市	,纸浆，文化用纸，包装用纸，家用纸品，壁纸，废纸，其它用途用纸，标签，标牌，胶带，索具，托盘，包装材料，纸制包装用品	
7342	,91207011RDR37C0Q3L	,保山市玉祥冶金矿产股份两合公司	,181164453653668	,寇仉学	,股份两合公司	,19970102	,1025.07	,20120608	,保山市市场监督管理局	,存续	,保山市	,金属矿产，有色金属，有色金属制品，有色金属合金，有色金属合金制品，稀土及稀土制品，黑色金属及制品，铁合金及制品，钢铁及制品，铸锻件，金属丝网，粉末冶金，磁性材料，废金属，非金属矿产	
7343	,91768993T25DWYLR6L	,揭阳市实冠冶金矿产股份有限公司	,709468897938707	,云真	,股份有限公司	,19991205	,785.15	,20201003	,揭阳市市场监督管理局	,存续	,揭阳市	,金属矿产，有色金属，有色金属制品，有色金属合金，有色金属合金制品，稀土及稀土制品，黑色金属及制品，铁合金及制品，钢铁及制品，铸锻件，金属丝网，粉末冶金，磁性材料，废金属，非金属矿产	
7344	,91436102YCTFARY28Y	,哈尔滨市福瑞机械机电股份两合公司	,622593057664634	,吴被松	,股份两合公司	,20031213	,744.62	,20131127	,哈尔滨市市场监督管理局	,存续	,哈尔滨市	,仪器，仪表，行业专用机械及设备，磨具，磨料，通用零部件，焊接、切割设备与材料，五金工具，气动工具，电动工具，减速机，变速机，泵及真空设备	
7345	,91492596R8M15R95BH	,本溪市锦达冶金矿产股份两合公司	,998763255656320	,熊电以	,股份两合公司	,19940910	,983.1	,20180106	,本溪市市场监督管理局	,存续	,本溪市	,金属矿产，有色金属，有色金属制品，有色金属合金，有色金属合金制品，稀土及稀土制品，黑色金属及制品，铁合金及制品，钢铁及制品，铸锻件，金属丝网，粉末冶金，磁性材料，废金属，非金属矿产	
7346	,91327903A78N52D37L	,商丘市玉回专业服务有限责任公司	,869102431433755	,丁仁晶	,有限责任公司	,19941219	,409.32	,20160103	,商丘市市场监督管理局	,存续	,商丘市	,不干胶制品，广告材料，印刷出版物，音像制品及电子读物，广播，电视节目，排版，制版设备，印刷设备，二手印刷设备，印刷出版服，媒体和传播，培训，物业管理	
7347	,9158709867G9YA70KK	,莆田市同易轻工食品无限责任公司	,741218696447863	,单于仁楠	,无限责任公司	,20070921	,171.79	,20210708	,莆田市市场监督管理局	,存续	,莆田市	,饮料，酒类，茶叶及制品，咖啡，可可及制品，水产及制品，禽畜肉及制品，罐头食品，速冻食品，方便食品，休闲食品，豆制品，蛋制品	
7348	,91825635PAPX3FURXC	,通辽市海菲交通运输股份两合公司	,831688577032631	,双清	,股份两合公司	,19970509	,608.69	,20140116	,通辽市市场监督管理局	,存续	,通辽市	,轿车，越野汽车，吉普车，卡车，载客汽车，旅行面包车，公共汽车，微型客车，其它载客汽车，专用汽车，工程汽车，工具汽车，消防车，警车，救护车，通讯和广播用车，皮卡，洒水车，道路清扫车，垃圾车，其他专用汽车	
7349	,91973479CQP27GHXC8	,朔州市赛嘉石油化工有限责任公司	,324716896671711	,宇文金波	,有限责任公司	,20120209	,1434.75	,20141207	,朔州市市场监督管理局	,存续	,朔州市	,无机化工原料，有机化工原料，树脂，其他聚合物，化学纤维，食品添加剂，饲料添加剂，化学试剂，催化剂及化学助剂，日用化学品，香料，香精，染料，颜料，涂料，胶粘剂，火工产品，油墨，塑料及制品，橡胶及制品，	
7350	,91292098UU47R4X9WE	,阳江市群亚石油化工股份有限公司	,286471828484602	,殳信舒	,股份有限公司	,20031206	,698.82	,20171210	,阳江市市场监督管理局	,存续	,阳江市	,无机化工原料，有机化工原料，树脂，其他聚合物，化学纤维，食品添加剂，饲料添加剂，化学试剂，催化剂及化学助剂，日用化学品，香料，香精，染料，颜料，涂料，胶粘剂，火工产品，油墨，塑料及制品，橡胶及制品，	
7351	,910056479YGFH52YYA	,运城市斯新轻工食品股份两合公司	,906005759817282	,蒲笑爱	,股份两合公司	,20140206	,1074.5	,20220822	,运城市市场监督管理局	,存续	,运城市	,饮料，酒类，茶叶及制品，咖啡，可可及制品，水产及制品，禽畜肉及制品，罐头食品，速冻食品，方便食品，休闲食品，豆制品，蛋制品	
7352	,91663835W05L3EARC6	,昆明市珉翔物资两合公司	,625943772050887	,海金滢	,两合公司	,20200705	,461.68	,20201104	,昆明市市场监督管理局	,存续	,昆明市	,救灾物资，防汛物资，抗旱物资，农用专用物资，储备物资，燃料，锅炉，供热设备，殡仪火化设备，其他物资；劳保用品	
7353	,916542648YENL3NB7Q	,安庆市永伟交通运输股份有限公司	,606573696520820	,左中江	,股份有限公司	,19940309	,1283.43	,20181227	,安庆市市场监督管理局	,存续	,安庆市	,轿车，越野汽车，吉普车，卡车，载客汽车，旅行面包车，公共汽车，微型客车，其它载客汽车，专用汽车，工程汽车，工具汽车，消防车，警车，救护车，通讯和广播用车，皮卡，洒水车，道路清扫车，垃圾车，其他专用汽车	
7354	,91628044NJW4YWYTF7	,昭通市宇沃轻工食品股份有限公司	,952442718109622	,利忠以	,股份有限公司	,19981124	,315.65	,20150829	,昭通市市场监督管理局	,存续	,昭通市	,饮料，酒类，茶叶及制品，咖啡，可可及制品，水产及制品，禽畜肉及制品，罐头食品，速冻食品，方便食品，休闲食品，豆制品，蛋制品	
7355	,91764812ANMT92E2PR	,临沧市凯佳环保绿化无限责任公司	,413710346517640	,宁泰	,无限责任公司	,20071223	,2444.38	,20141227	,临沧市市场监督管理局	,存续	,临沧市	,废金属处理设施，纺织废料处理设施，皮革废料及处理设施，化工废料及处理设施，废气处理设施，水、污水处理设施，废料回收再利用	
7356	,91272071P61MCBUC04	,郴州市万来机械机电股份有限公司	,181317835801982	,南卡国	,股份有限公司	,20070106	,861.88	,20170525	,郴州市市场监督管理局	,存续	,郴州市	,仪器，仪表，行业专用机械及设备，磨具，磨料，通用零部件，焊接、切割设备与材料，五金工具，气动工具，电动工具，减速机，变速机，泵及真空设备	
7357	,91121928EMQW20A9E2	,嘉峪关市漫迎安全防护有限责任公司	,500615779230116	,刁笑清	,有限责任公司	,20150322	,1017.44	,20230126	,嘉峪关市市场监督管理局	,存续	,嘉峪关市	,锁具，保险柜，门铃，可视门铃，防盗设施，报警装置，监视，监控设备，避雷产品，防弹器材，防暴器材，防身用具，军需用品，救生器材	
7358	,91761508DRA0DP5FWM	,承德市米良轻工食品股份两合公司	,397002775566871	,宫梅	,股份两合公司	,20170218	,825.61	,20230131	,承德市市场监督管理局	,存续	,承德市	,饮料，酒类，茶叶及制品，咖啡，可可及制品，水产及制品，禽畜肉及制品，罐头食品，速冻食品，方便食品，休闲食品，豆制品，蛋制品	
7359	,91317295JFXWMQMY5L	,泰州市缘通专业服务两合公司	,735959939984980	,庾菁	,两合公司	,19970925	,1239.7	,20120608	,泰州市市场监督管理局	,存续	,泰州市	,不干胶制品，广告材料，印刷出版物，音像制品及电子读物，广播，电视节目，排版，制版设备，印刷设备，二手印刷设备，印刷出版服，媒体和传播，培训，物业管理	
7360	,91537843Y40DRRWK1Q	,惠州市环球轻工食品有限责任公司	,667267686835286	,鄢义谦	,有限责任公司	,19971215	,832.17	,20140810	,惠州市市场监督管理局	,存续	,惠州市	,饮料，酒类，茶叶及制品，咖啡，可可及制品，水产及制品，禽畜肉及制品，罐头食品，速冻食品，方便食品，休闲食品，豆制品，蛋制品	
7361	,91363931YFH2GQ73EG	,日喀则市惠春农林牧渔无限责任公司	,202701210708083	,邹保	,无限责任公司	,19910823	,1051	,20220120	,日喀则市市场监督管理局	,存续	,日喀则市	,粮食、豆类，蔬菜及制品，水果及制品，坚果，杂果，干果，咖啡，可可及制品，棉类，麻类，含油子仁，果仁，籽，食用菌，烟草，花木，竹木，藤苇，干草，木炭，植物提取物，动物提取物，动植物油，动植物种苗，家禽，	
7362	,91753509GTER02W81J	,梧州市满昌专业服务无限责任公司	,930153404336054	,洪德	,无限责任公司	,20180312	,1981.11	,20180622	,梧州市市场监督管理局	,存续	,梧州市	,不干胶制品，广告材料，印刷出版物，音像制品及电子读物，广播，电视节目，排版，制版设备，印刷设备，二手印刷设备，印刷出版服，媒体和传播，培训，物业管理	
7363	,91525908X8FFFBTA6K	,内江市双览玩具礼品有限责任公司	,897881670772489	,公孙卡香	,有限责任公司	,20120728	,1080.83	,20120804	,内江市市场监督管理局	,存续	,内江市	,木制玩具，塑料玩具，填充，绒毛玩具，电子玩具，电动玩具，玩具珠，球，娃娃，玩具车，玩具枪，模型玩具，益智玩具	
7364	,91168790DP5RGBJ64J	,晋中市长富建筑建材股份有限公司	,509505904729488	,别友俊	,股份有限公司	,19960515	,143.33	,20151006	,晋中市市场监督管理局	,存续	,晋中市	,市政道路建设，市政公用设施建设，自来水输水工程，集中供暖、供热、供气工程，文教、卫生、体育、音乐等公益设施建设，纪念性建筑设施建设，各类建筑工程，木材板材，石材石料，水泥及制品，石灰，石膏，混凝土	
7365	,91927570C6GKPFX3W3	,防城港市荣乐轻工食品无限责任公司	,627426832665837	,越元	,无限责任公司	,20051112	,247.66	,20200924	,防城港市市场监督管理局	,存续	,防城港市	,饮料，酒类，茶叶及制品，咖啡，可可及制品，水产及制品，禽畜肉及制品，罐头食品，速冻食品，方便食品，休闲食品，豆制品，蛋制品	
7366	,91724542Q3G0BHUBYC	,海口市奥纽办公文教有限责任公司	,516946522177591	,习歌伯	,有限责任公司	,20011213	,1332.85	,20191210	,海口市市场监督管理局	,存续	,海口市	,图书资料，光学及照相器材，耗材，文具，计算器，办公纸张，办公簿，办公本，办公册，信封，档案夹，软盘，硒鼓，墨盒，墨粉	
7367	,91224454GRENPY0XPA	,鹰潭市长富石油化工股份两合公司	,591949321587704	,佴英	,股份两合公司	,19980529	,357.87	,20200828	,鹰潭市市场监督管理局	,存续	,鹰潭市	,无机化工原料，有机化工原料，树脂，其他聚合物，化学纤维，食品添加剂，饲料添加剂，化学试剂，催化剂及化学助剂，日用化学品，香料，香精，染料，颜料，涂料，胶粘剂，火工产品，油墨，塑料及制品，橡胶及制品，	
7368	,91443870B2TTT17W6K	,山南市圣旺轻工食品股份两合公司	,877020997527323	,佘玉顺	,股份两合公司	,20070428	,1038.69	,20180405	,山南市市场监督管理局	,存续	,山南市	,饮料，酒类，茶叶及制品，咖啡，可可及制品，水产及制品，禽畜肉及制品，罐头食品，速冻食品，方便食品，休闲食品，豆制品，蛋制品	
7369	,913497491KMXEM1BX3	,贺州市坚基玩具礼品两合公司	,162088467343639	,瞿玉友	,两合公司	,19910712	,1837.62	,20190529	,贺州市市场监督管理局	,存续	,贺州市	,木制玩具，塑料玩具，填充，绒毛玩具，电子玩具，电动玩具，玩具珠，球，娃娃，玩具车，玩具枪，模型玩具，益智玩具	
7370	,91008102MLLNB0MP3F	,那曲市益洋冶金矿产无限责任公司	,159791830872085	,巫有	,无限责任公司	,20040418	,1020.28	,20160522	,那曲市市场监督管理局	,存续	,那曲市	,金属矿产，有色金属，有色金属制品，有色金属合金，有色金属合金制品，稀土及稀土制品，黑色金属及制品，铁合金及制品，钢铁及制品，铸锻件，金属丝网，粉末冶金，磁性材料，废金属，非金属矿产	
7371	,91337798YM90WFAU4A	,运城市霸驰交通运输股份两合公司	,966398994142015	,柳都蓓	,股份两合公司	,20130206	,132.73	,20170207	,运城市市场监督管理局	,存续	,运城市	,轿车，越野汽车，吉普车，卡车，载客汽车，旅行面包车，公共汽车，微型客车，其它载客汽车，专用汽车，工程汽车，工具汽车，消防车，警车，救护车，通讯和广播用车，皮卡，洒水车，道路清扫车，垃圾车，其他专用汽车	
7372	,91394679B2EMUQH3XF	,克拉玛依市艾捷轻工食品两合公司	,613567261048179	,弘星	,两合公司	,20160710	,454.38	,20181206	,克拉玛依市市场监督管理局	,存续	,克拉玛依市	,饮料，酒类，茶叶及制品，咖啡，可可及制品，水产及制品，禽畜肉及制品，罐头食品，速冻食品，方便食品，休闲食品，豆制品，蛋制品	
7373	,91026241D6YUX8HRHN	,桂林市世光安全防护股份两合公司	,632047743752267	,阎聪	,股份两合公司	,20170524	,1271.22	,20210817	,桂林市市场监督管理局	,存续	,桂林市	,锁具，保险柜，门铃，可视门铃，防盗设施，报警装置，监视，监控设备，避雷产品，防弹器材，防暴器材，防身用具，军需用品，救生器材	
7374	,91078073M7LNYPCJ0F	,玉林市玛龙家居用品两合公司	,957689107264414	,饶礼瑾	,两合公司	,20060618	,1229.4	,20140215	,玉林市市场监督管理局	,存续	,玉林市	,家用电器，家用电脑，家用空调，家用电视机，净水器，饮水机，榨汁机，搅拌机，咖啡机，豆浆机，电热壶，电热杯	
7375	,91390073L2NHNUMU2C	,株洲市艾瑄环保绿化股份有限公司	,784177321528204	,贺梅	,股份有限公司	,20101215	,792.54	,20150624	,株洲市市场监督管理局	,存续	,株洲市	,废金属处理设施，纺织废料处理设施，皮革废料及处理设施，化工废料及处理设施，废气处理设施，水、污水处理设施，废料回收再利用	
